consulta,dia_semana,semana_del_mes,mes,cuatrimestre,anio,hora_discretizada,dni_discretizado,legajo_discretizado,posee_legajo,posee_telefono,carrera_valor,proveedor_correo,cantidad_caracteres,proporcion_mayusculas,proporcion_letras,cantidad_tildes,cantidad_palabras,cantidad_palabras_cortas,proporcion_palabras_distintas,frecuencia_signos_puntuacion,cantidad_oraciones,utiliza_codigo_asignatura,score,clase
"hola!  yo hice el tramite por el boleto estudiantil hace tiempo, pero hace ya unos dos meses aproximado, la sube ya no se me recarga al apoyarla en la terminal electrónica de la universidad. quería saber si ustedes me podrían asesorar que puedo hacer y porqué ya no me carga. espero respuesta gracias y saludos. ",5,3,3,1,2019,2,6,2,1,1,3,6,312,0.0,0.8012820512820513,4,57,32,0.8070175438596491,0.019230769230769232,3,0,28.574635999999998,Boleto Universitario
hola del año pasado soy estudiante y tengo y hice el tramite por el boleto estudiantil a nivel provincial y no se hace efectiva la carga este año. y este año estoy cursando en lujan y quisiera sacar el boleto a nivel municipal y no  me permite sacar este boleto. no se que tramite tendria que hacer para tener mi boleto estudiantil. gracias ,3,2,3,1,2019,2,1,4,1,1,5,4,341,0.0,0.8035190615835777,0,65,37,0.676923076923077,0.008797653958944282,3,0,28.345901,Boleto Universitario
"hola buenas tardes, queria consultar por el beneficio del boleto estudiantil, en la pagina me dice que ya tengo asignado el beneficio pero cuando voy a la estacion de la universidad no me realiza la carga. queria saber a que se debe. mi numero de tarjeta sube es 6061268033831906 ",0,4,6,1,2017,2,6,3,1,0,29,2,280,0.0,0.7535714285714286,0,50,28,0.8,0.014285714285714285,2,0,28.239523,Boleto Universitario
buenas noches estoy sin recibir mi carga mensual en la sube hace tiempo y en las maquinas me informan que no pertenezco a ningún beneficio. quería consultarles si es necesario renovar el boleto estudiantil o hacer algún tramite nuevo desde ya muchas gracias!  ,3,2,3,1,2019,3,8,4,1,1,17,2,260,0.0,0.823076923076923,3,45,20,0.9555555555555556,0.007692307692307693,1,0,28.177332,Boleto Universitario
"hola que tal, una consulta; hice el tramite del boleto estudiantil provincial y me figura que ya está asignado pero fui a una terminal electrónica y dice que no soy beneficiario, tampoco tengo descuento en sube ni nada por el estilo. como lo puedo activar? desde ya muchas gracias! ",6,2,3,1,2018,2,8,4,1,1,43,4,282,0.0,0.8049645390070922,2,50,31,0.88,0.02127659574468085,1,0,28.140046999999996,Boleto Universitario
"hola buenas noches, tengo un inconveniente con la carga del boleto estudiantil. dice que no tengo cargas pendientes. y cuando quiero registrarme en el sistema dice que ya tengo asignado un beneficio. quisiera saber qué debo hacer para solucionar este inconveniente. espero una pronta respuesta. desde ya muchas gracias ",6,3,3,1,2018,3,4,4,1,0,43,2,319,0.0,0.8275862068965517,1,50,22,0.88,0.018808777429467086,5,0,28.020758,Boleto Universitario
"perdi mi sube en la cual estaba registrado el boleto estudiantil provincial, ya tengo la nueva sube registrada pero al apoyarla en las terminales automaticas no se me carga el saldo del boleto estudiantil. quiero saber si necesito hacer algun tramite en el cual actualice el nuevo numero de la tarjeta sube para poder seguir obteniendo el beneficio.  muchas gracias. ",4,2,3,1,2018,3,6,3,1,1,1,4,367,0.0,0.8228882833787466,0,62,30,0.7903225806451613,0.010899182561307902,3,0,27.934234999999997,Boleto Universitario
qeria consultar porque el sistema de boleto estudiantil dice que ya tengo el beneficio pero cuando pongo la tarjeta en la termina de sube de  la facultad me dice que no tengo ninguna carga pendiente ,2,4,6,1,2018,2,6,4,1,1,54,2,199,0.0,0.8190954773869347,0,37,20,0.7567567567567568,0.0,1,0,27.880806,Boleto Universitario
"buenas tardes quiero hacer el trámite del boleto estudiantil y me dice que ya tengo el beneficio, hace unos días me puse en contacto por este medio y me dijeron que pase la tarjeta por un terminal sube pero me dice que no tengo cargas pendientes. como lo puedo solucionar? gracias  ",2,3,8,2,2018,1,2,4,1,1,43,2,282,0.0,0.8049645390070922,2,53,33,0.7924528301886793,0.010638297872340425,1,0,27.829544,Boleto Universitario
"buenas, yo habia hecho una consulta porque hice el trámite del boleto provincial y se había trabado la página. a su vez, dice que ya tengo un beneficio. ayer, por primera vez, puse la sube en una terminal sube y dice que no estoy adherida a ningún beneficio. como puedo hacer para solucionarlo? gracias ",3,4,5,1,2018,0,6,2,1,0,27,6,303,0.0,0.7953795379537953,4,55,31,0.8363636363636363,0.026402640264026403,3,0,27.730403999999997,Boleto Universitario
"buenos días, hace unos meses realice el trámite de boleto estudiantil y me lo asignaron.. hace un mes aproximadamente perdí la sube y al comprar una nueva la registre a mi nombre pero no me asignaron más el boleto estudiantil y no puedo volver a realizar el trámite porque me dice que ya tengo asignado el beneficio.. mi consulta es cómo puedo volver a obtenerlo, desde ya muchas gracias  ",3,3,10,2,2017,0,7,4,1,1,54,2,389,0.0,0.8046272493573264,6,71,39,0.7183098591549296,0.015424164524421594,4,0,27.443997999999997,Boleto Universitario
"no se como iniciarme en el tramite del boleto estudiantil provincial, al iniciar el tramite me dice que ya tengo el beneficio asignado. ",5,3,4,1,2018,3,7,4,1,1,2,4,136,0.0,0.8161764705882353,0,24,14,0.875,0.014705882352941176,1,0,27.269674,Boleto Universitario
"buenas tardes, queria hacer una consulta sobre el boleto estudiantil provincial, lo que me sucede es que quiero iniciar el tramite aceptando terminos y condiciones y lo que me dice es que hubo un error, queria saber por que motivo me aparece eso... desde ya muchas gracias! ",0,1,3,1,2018,1,6,4,1,1,3,4,274,0.0,0.8029197080291971,0,48,23,0.7708333333333334,0.025547445255474453,3,0,27.250044,Boleto Universitario
"buenos dias!  quería consultar, por que cuando ingresó a tramitar el boleto estudiantil me dice que ya tengo el beneficio asignado si eso no es así? ?  ",0,4,11,2,2017,0,5,0,0,0,0,4,152,0.0,0.7828947368421053,3,30,18,0.8666666666666667,0.02631578947368421,1,0,27.19235,Boleto Universitario
"hola buenas tardes! hace varios dias que hice el tramite del boleto estudiantil y ya lo habilitaron pero a mi no me aparece nada,al acreditar la carga tampoco y queria saber ese motivo.desde ya muchas gracias ",3,2,4,1,2019,1,8,4,1,1,5,2,209,0.0,0.8133971291866029,0,37,20,0.9459459459459459,0.014354066985645933,1,0,26.790884000000002,Boleto Universitario
"todavia no tengo el beneficio de boleto estudiantil provincial, aunque ahi dice que ya fue asignado, mi consulta es como hago efectivo el credito en la sube o la asignacion  ",6,1,4,1,2019,3,7,4,1,1,43,2,174,0.0,0.8103448275862069,0,32,20,0.90625,0.011494252873563218,1,0,26.788861999999998,Boleto Universitario
"buenas noches, quiero hacer una consulta sobre el tramite del boleto estudiantil, ya que realice el tramite pero no se como hago para habilitar en mi tarjeta sube el saldo. querría saber donde me tengo que presentar para poder  terminar o efectuar el tramite si es que no se termino! ",0,2,6,1,2019,3,8,4,1,1,5,8,284,0.0,0.8063380281690141,1,52,28,0.7884615384615384,0.014084507042253521,1,0,26.770508000000003,Boleto Universitario
"hola, que tal, acabo de perder mi tarjeta sube, la cual tenia asignada el beneficio del boleto estudiantil, y cuando quiero gestionar de vuelta el boleto desde mi perfil de estudiante, con una nueva tarjeta sube, me aparece que yo ya poseo el beneficio, quiera saber que puedo hacer para que el boleto estudiantil se cargue a mi nueva tarjeta sube? o si es que se asigna automáticamente, desde ya muchas gracias. ",6,3,9,2,2019,2,4,2,1,1,25,4,413,0.0,0.801452784503632,1,73,34,0.726027397260274,0.024213075060532687,1,0,26.660870000000003,Boleto Universitario
hola yo realicé los trámites del boleto estudiantil pero ahora me dice que ya tengo un beneficio asignado quisiera saber qué tengo que hacer? ,1,1,6,1,2017,1,7,4,1,1,54,2,142,0.0,0.823943661971831,3,25,13,0.92,0.007042253521126761,1,0,26.639678999999997,Boleto Universitario
"buen dia, queria saber cuándo se acredita el boleto estudiantil provincial. ya que en la pagina me pone que ya tengo beneficio asignado. gracias ",4,1,4,1,2019,0,8,4,1,1,54,4,145,0.0,0.8137931034482758,1,25,13,0.92,0.020689655172413793,2,0,26.478565000000003,Boleto Universitario
"hola! hace una semana hice el trámite de boleto estudiantil provincial, complete formulario y todo lo que se me pedía. al momento de utlizar mi sube, posteriormente la apoye en una terminal sube para supuestamente activar el beneficio que claramente no se me activó, mi duda es hice algo mal? como se activa el beneficio? tengo que reclamar? desde ya muchas gracias. ",1,2,4,1,2019,0,8,4,1,1,5,2,367,0.0,0.8065395095367848,3,63,36,0.8253968253968254,0.02452316076294278,2,0,26.477359999999997,Boleto Universitario
"hola buenas tardes! quería hacer una consulta, yo me quise hacer el boleto estudiantil provincial, complete todos mis datos y al terminar me enviaron un link para terminar el trámite y al entrar al link me dice que el link no corresponde con un trámite existente y me gustaría saber por que, desde ya muchas gracias  ",2,5,10,2,2018,2,8,4,1,1,3,8,317,0.0,0.807570977917981,4,58,32,0.7241379310344828,0.012618296529968454,1,0,26.446045,Boleto Universitario
"hola, hice el tramite del boleto provincial a principios de agosto y no recibi la carga. queria saber porque  ",1,1,9,2,2018,0,7,3,1,1,54,4,110,0.0,0.8,0,21,10,0.9523809523809523,0.01818181818181818,1,0,26.25262,Boleto Universitario
"hola, quería hacer una consulta, yo hice todo el trámite para el boleto estudiantil provincial vía web, cuando quise imprimir el formulario no pude, y al volver atrás ya me decía que la página no existía, ahora cuando quiero volver a hacerlo me dice que ya tengo un beneficio asignado pero no lo pude terminar por ese mismo motivo,necesito ayuda en eso, gracias  ",0,2,8,2,2018,1,7,4,1,0,5,4,363,0.0,0.8044077134986226,7,65,34,0.8461538461538461,0.01928374655647383,1,0,26.242388000000002,Boleto Universitario
"buenas tardes. en la web de unlu, boleto estudiantil, me dice que ya tengo un beneficio asignado... pero aun no logro ver en la web de sube hecha la recarga. tengo que hacer algun  tramite adicional como acercarme a una terminal de servicio?? yo el saldo lo verifico desde la web de sube solamente. muchas gracias saludos ",6,3,6,1,2017,3,2,1,1,1,54,12,322,0.0,0.7888198757763976,0,59,33,0.7796610169491526,0.031055900621118012,6,0,26.033726,Boleto Universitario
"hola, inicie el tramite para e boleto estudiantil, y me dice que ya tengo beneficio asignado. que deberia hacer?? ",1,2,3,1,2018,0,3,2,1,0,5,2,114,0.0,0.7894736842105263,0,20,10,0.95,0.043859649122807015,1,0,26.024384,Boleto Universitario
"realice el trámite para el beneficio de la sube,pero no pude cargar la sube en la terminal. quise hacer el trámite por internet otra vez y me dice que ya tengo el beneficio. que tengo que hacer?  ",0,3,3,1,2019,0,2,4,1,1,0,2,196,0.0,0.7857142857142857,2,39,25,0.7435897435897436,0.02040816326530612,2,0,25.995604,Boleto Universitario
hice el tramite del boleto estudiantil hace 10 dias y todavia no tengo respuestas. queria saber si estaba el tramite bien hecho..  ,6,3,4,1,2018,3,4,2,1,1,43,2,131,0.0,0.7862595419847328,0,24,13,0.875,0.022900763358778626,3,0,25.898676000000002,Boleto Universitario
"buen día, consulto sobre el boleto estudiantil provincial. en la página de la unlu me dice que tengo el beneficio asignado pero todavía no tengo acreditado. gracias ",1,3,3,1,2018,0,3,4,1,1,54,4,165,0.0,0.8181818181818182,3,28,15,0.8928571428571429,0.01818181818181818,2,0,25.790985,Boleto Universitario
"buenas tardes, tengo el beneficio del boleto estudiantil que brinda la unlu. el tramite ya lo hice varias veces, pero esa sube se me rompió, ya registre otra pero no logro hacer de nuevo el tramite con la ultima sube, quisiera  saber como solucionarlo. gracias ",1,4,11,2,2017,1,6,3,1,1,5,2,261,0.0,0.8007662835249042,1,47,24,0.851063829787234,0.022988505747126436,2,0,25.712637,Boleto Universitario
hola quisiera que me cambien la carrera de licenciatura en enfermería por licenciatura en administración es que la quiero cambiar y no puedo ,6,3,2,1,2019,1,8,0,0,1,3,2,141,0.0,0.8368794326241135,2,24,14,0.8333333333333334,0.0,1,0,22.85549,Cambio de Carrera
"buenas tardes,  queria realizar una consulta sobre el cambio de comision solicite para intr a la administración los dias martes y jueves en la comsion 44 y termine en la comisión 43 habria alguna posibilidad de cambiar la?  ",4,4,3,1,2019,1,3,4,1,0,3,2,224,0.0,0.7946428571428571,2,41,22,0.8292682926829268,0.008928571428571428,1,0,21.295658,Cambio de Carrera
"buenas tardes,quisiera saber si hay posibilidad de cambio de carrera en la sede luján. de agronomía a enfermería. espero su respuesta. gracias!  ",0,1,12,2,2018,1,5,2,1,1,2,4,145,0.0,0.8068965517241379,3,24,12,0.875,0.034482758620689655,3,0,20.29093,Cambio de Carrera
"buenas tardes,quisiera saber si hay posibilidad de cambio de carrera en la sede luján. de agronomía a enfermería. espero su respuesta. gracias!  ",0,1,12,2,2018,1,5,2,1,1,2,4,145,0.0,0.8068965517241379,3,24,12,0.875,0.034482758620689655,3,0,20.29093,Cambio de Carrera
"buenas tardes, quisiera realizar el cambio de carrera a &quot;licenciatura en administracion&quot; y no lo vi posible entrando con mis datos. quisiera saber si ustedes lo pueden realizar desde la pagina o si tengo que acercarme al establecimiento. espero respuesta, muchas gracias!  ",0,1,10,2,2019,1,6,3,1,1,18,4,283,0.0,0.8162544169611308,0,44,19,0.8863636363636364,0.024734982332155476,2,0,20.213884,Cambio de Carrera
"buenas tardes, el dia 16/05/2016, en la sede san miguel, solicite la reincorporacion y el cambio de carrera, la cual inicialmente era licenciatura en administracion, y  ahora contador publico. pero en mis datos sigue figurando la de licenciatura. agradecere su respuesta . estela ",4,4,5,1,2016,2,1,1,1,1,54,2,280,0.0,0.7785714285714286,0,45,24,0.8,0.02857142857142857,3,0,19.933722,Cambio de Carrera
buenas tardes  me recibi el dia 20 de diciembre aproximadamente y necesito solicitar la constancia de titulo en tramite para anotarme en la licenciatura en educacion fisica  cuando podre hacer dicha solicitud? ,1,2,1,1,2019,2,6,3,1,1,43,4,210,0.0,0.8238095238095238,0,35,16,0.8285714285714286,0.004761904761904762,1,0,19.896742,Cambio de Carrera
hola buenos dias yo quisiera consultar si para realizar la licenciatura en enfermeria debo hacer los cinco años ya que yo ya soy enfermera profesional y curse los tres años  ,1,4,11,2,2018,1,4,0,0,1,0,2,174,0.0,0.8218390804597702,0,32,21,0.84375,0.0,1,0,19.679582999999997,Cambio de Carrera
hola buenos días. quería saber si estoy a tiempo en el mes de mayo de solicitar cambio de carrera? actualmente estoy en administración y quisiera cambiarme a trabajo social. muchas gracias ,5,3,5,1,2019,0,3,3,1,1,3,4,189,0.0,0.8201058201058201,3,32,14,0.84375,0.015873015873015872,2,0,19.597313,Cambio de Carrera
"buen día, quisiera solicitar la simultaneidad con la carrera de licenciatura en administración , es posible??   muchas gracias!! ",3,4,12,2,2018,1,4,2,1,1,54,4,129,0.0,0.7984496124031008,2,21,12,0.8571428571428571,0.046511627906976744,1,0,19.508636,Cambio de Carrera
"buenas tardes. envío esta consulta con el objetivo de saber como puedo hacer para cambiarme de carrera, ya que tengo el interés de cambiar a la carrera de grado licenciatura en administración, y si es posible comenzar a cursarla este cuatrimestre, que arranca en días. y además, de tener mas dudas, a donde puedo enviarlas? espero respuesta a la brevedad desde ya, gracias selene colombo ",0,1,8,2,2019,1,8,4,1,1,27,2,388,0.0,0.8092783505154639,5,66,30,0.803030303030303,0.023195876288659795,2,0,19.08715,Cambio de Carrera
"soy enfermera universitaria de la universidad de quilmes, quiero hacer la licenciatura en enfermería 2018. vivo en moreno. ",1,3,10,2,2017,0,1,0,0,1,52,12,123,0.0,0.7967479674796748,1,19,9,0.8421052631578947,0.024390243902439025,2,0,19.080883,Cambio de Carrera
buenos días!          quiero saber sobre la gestión para cambiar de carrera. me gustaría ingresar a la licenciatura en sistemas de información.                        muchas gracias. ,1,5,5,1,2018,0,6,3,1,1,3,2,183,0.0,0.6775956284153005,4,56,41,0.39285714285714285,0.02185792349726776,3,0,19.077606,Cambio de Carrera
buenos días. quisiera saber si se puede solicitar por este medio un segundo cambio de carrera. espero la respuesta. saludo atte. andrea frabasile ,3,1,5,1,2017,3,3,1,1,1,4,2,146,0.0,0.815068493150685,1,24,8,1.0,0.0273972602739726,4,0,19.039597,Cambio de Carrera
keria saber yo termino en noviembre el colegio keria saber si me puedo anotar a la licenciatura de enfermeria ,0,4,10,2,2016,1,6,0,0,1,52,2,110,0.0,0.8272727272727273,0,20,9,0.9,0.0,1,0,19.022346,Cambio de Carrera
"estimados, buenos dias, en el mes de noviembre presente programas de materias para solicitar equivalencias, la respuesta online en febrero fue que no corresponde tomar ninguna materia, me gustaría saber si es posible el motivo, y si puedo volver a presentar la solicitud ( necesito presentar todo legalizado nuevamente?) para que revean la situación.  muchas gracias! saludos cordiales. carolina ",1,2,5,1,2018,2,5,4,1,1,54,4,396,0.0,0.8207070707070707,2,61,26,0.8360655737704918,0.022727272727272728,2,0,18.867017999999998,Cambio de Carrera
"estimados   deseo consultar que posibilidades tengo para cambiar de carrera, si es posible hacerlo para comenzar a cursar en el 2do período 2016.  a la espera de respuesta saludo atte.- ",5,3,4,1,2016,2,1,1,1,1,0,2,186,0.0,0.7741935483870968,1,34,17,0.8235294117647058,0.016129032258064516,2,0,18.769289999999998,Cambio de Carrera
"buenas tardes,estoy anotada para terminar el secundario,son 8 cuatrimestre!!!mi pregunta es:si puedo anotarme para cursar la licenciatura en educación fisica?o si o si,necesito presentar analitico?muchas gracias. ",1,2,9,2,2019,1,3,0,0,1,0,2,213,0.0,0.8262910798122066,1,27,9,0.9629629629629629,0.046948356807511735,1,0,18.534979,Cambio de Carrera
buenas tardes   por favor quisiera saber como hacer porque figuro como alumno en condicion de libre y queria poder seguir estudiando la carrera de licenciatura de enfermeria. por favor me podriasn ayudar e indicar que debo hacer_ muchas gracias  gisela ,6,3,1,1,2016,1,2,2,1,1,3,4,253,0.0,0.8221343873517787,0,44,18,0.8181818181818182,0.003952569169960474,1,0,18.423992000000002,Cambio de Carrera
buenas tardes   por favor quisiera saber como hacer porque figuro como alumno en condicion de libre y queria poder seguir estudiando la carrera de licenciatura de enfermeria. por favor me podriasn ayudar e indicar que debo hacer_ muchas gracias  gisela ,6,3,1,1,2016,1,2,2,1,1,3,4,253,0.0,0.8221343873517787,0,44,18,0.8181818181818182,0.003952569169960474,1,0,18.423992000000002,Cambio de Carrera
"buenas tardes,  quisiera saber cuando termina el periodo de cambio de comisión ya que desearía hacer unos cambios en mis horarios.  desde ya muchas gracias  micaela  ",0,1,9,2,2019,1,8,4,1,1,27,2,166,0.0,0.8072289156626506,2,31,14,0.8064516129032258,0.012048192771084338,1,0,18.420122,Cambio de Carrera
"buenas tardes. quisiera saber si aun puedo inscribirme en la carrera de lic. en enfermeria. y si es asi, que documentacion debo presentar y dias de la cual debo hacerlo!! muchas gracias. ",4,3,5,1,2019,2,4,0,0,1,52,4,187,0.0,0.7914438502673797,0,33,20,0.8181818181818182,0.0374331550802139,4,0,18.293722,Cambio de Carrera
solicito si es posible mandarme el certificado de inscripción a la carrera. necesito para solicitar la beca ,0,1,5,1,2016,0,1,1,1,1,5,4,108,0.0,0.8333333333333334,1,18,10,0.9444444444444444,0.009259259259259259,1,0,18.167072,Cambio de Carrera
solicito la inscripcion   de la carrera licenciatura en enfermeria ,1,3,10,2,2016,2,3,0,0,1,52,2,67,0.0,0.835820895522388,0,12,7,0.75,0.0,1,0,18.086814999999998,Cambio de Carrera
"buen dia, yo curse en los años 2012 y 2013 sin aprobar materias y mi intencion es volver a retomar los estudios pero quisiera cambiarme de carrera. me pordrian indicar los pasos a seguir para poder realizar dicho tramite. desde ya muchas gracias y saludos.  ",2,3,11,2,2016,0,3,2,1,1,27,4,258,0.0,0.7751937984496124,0,47,25,0.8723404255319149,0.015503875968992248,3,0,17.964275,Cambio de Carrera
para la inscripcion 2017 como hago ya termine la carrera de enfermeria universitaria en la unpaz... gracias ,5,1,12,2,2016,1,8,0,0,1,52,2,108,0.0,0.7777777777777778,0,18,11,0.8888888888888888,0.027777777777777776,3,0,17.949783,Cambio de Carrera
quisiera saber como puedo hacer el cambio de carrera y a partir de cuando. quisiera cambiar a ing. agronomica. muchas gacias. ,1,4,2,1,2016,3,2,2,1,1,1,4,126,0.0,0.8015873015873016,0,22,9,0.8636363636363636,0.031746031746031744,4,0,17.933165,Cambio de Carrera
